週,企業ID,業界,区分,フェーズ,現金残高,時価総額,売上,支出,収支,現状シェア,シェア目標,生産目標,生産数,生産キャパ,販売目標,販売数,販売キャパ,事業部施設要求,事業部施設キャパ,人事要求値,人事キャパ,共通施設要求,共通施設キャパ,生産人員,営業人員,開発人員,人事人員,広報人員,経理人員,店舗人員
40,26,automotive,npc_retail,GROWTH,1380210927,3008109800,180025280,204872797,-24847517,0.031425330812854375,0.41016600155584976,0,0,0.0,433,48,48.02443089432645,27,44,2960,3445.3970662987117,7520,362,0,96,0,9,2,2,2
40,27,pc,npc_maker,GROWTH,1619568237,2845470880,64131859,76950724,-12818865,0.06232400976159189,0.08102121269006947,1080,83,922.9089186454847,0,83,0.0,227,44,2533,2847.486042731382,3267,262,2,59,23,7,2,2,0
40,28,pc,npc_maker,GROWTH,1303519690,2525815708,55094238,78719957,-23625719,0.06232400976159189,0.08102121269006947,1046,83,936.4175633962652,0,83,0.0,209,44,2800,3456.3652366480924,3172,312,2,75,14,10,2,2,0
40,29,pc,npc_maker,GROWTH,2102847589,10541528529,297639360,193901462,103737898,0.46405106063450346,0.5,4636,622,5043.021299150237,0,480,0.0,978,244,4186,4631.140584366271,13121,362,18,103,17,15,2,2,0
40,30,pc,npc_maker,GROWTH,1421297657,2816151976,59876376,79679950,-19803574,0.06232400976159189,0.08102121269006947,411,83,924.4051221954203,0,84,0.0,82,44,2720,3217.7216422731335,1413,312,2,67,21,8,2,2,0
40,31,pc,npc_maker,GROWTH,1237042504,2412718116,58441213,87150715,-28709502,0.06232400976159189,0.08102121269006947,1750,83,942.7491023753925,0,83,0.0,363,44,3040,3645.840061094973,5123,332,2,83,16,9,2,2,0
40,32,pc,npc_maker,GROWTH,1301832959,2607938624,56237812,91359937,-35122125,0.06232400976159189,0.08102121269006947,412,83,947.2033010585768,0,83,0.0,82,44,3279,4129.890022763396,1416,282,2,78,28,11,2,2,0
40,33,pc,npc_maker,GROWTH,1411818815,2799188560,61378251,83950722,-22572471,0.06232400976159189,0.08102121269006947,1080,83,928.1625697089953,0,83,0.0,217,44,2906,3630.7412672334217,3266,262,2,68,25,10,2,2,0
40,34,pc,npc_maker,GROWTH,2091424602,61515649764,270360229,149018403,121341826,0.2643138727238596,0.34360803454101746,2492,353,3516.60556359647,0,353,0.0,499,144,3386,3551.7624491304805,7177,362,10,94,10,9,2,2,0
40,35,pc,npc_retail,GROWTH,12570133345,236632979366,6842561107,5636648972,1205912135,0.22693630205875306,0.41016600155584976,0,0,0.0,2179,1570,1722.9238214205006,27,244,8000,8100.002677558814,41930,282,0,244,0,32,2,2,20
40,36,pc,npc_retail,STABLE,718959147,2419131786,224870280,260379469,-35509189,0.15814401919596965,0.2734440010372332,0,0,0.0,1452,289,1241.8869470958614,18,224,3679,4110.3590339097,27968,432,0,105,0,13,2,2,16
40,37,pc,npc_retail,STABLE,400855748,1703570310,0,56524560,-56524560,0.16289056821309789,0.2734440010372332,0,0,0.0,1452,0,1224.5687154793536,18,224,3066,3236.813527085576,27968,552,0,82,0,12,2,2,17
41,16,automotive,npc_maker,GROWTH,4198822292,158046877110,691651015,372479787,319171228,0.14487228364468166,0.18833396873808617,105,94,17767.255200678603,0,95,0.0,388,644,11840,12790.22962128963,602,482,59,176,156,49,2,2,0
41,17,automotive,npc_maker,GROWTH,7347778225,272883164680,934581802,299058340,635523462,0.14944719786504004,0.19428135722455206,237,99,17522.645159630727,0,98,0.0,877,644,6800,8158.186612531486,1014,402,60,93,67,27,3,5,0
41,18,automotive,npc_maker,GROWTH,6706021628,251734929852,915254358,320541413,594712945,0.17232176896683188,0.22401829965688144,243,114,19045.92502640092,0,114,116.19985944437788,900,794,7013,8826.629084353273,1033,512,66,97,45,32,8,7,8
41,19,automotive,npc_maker,GROWTH,4441568892,173730509852,662475960,274867574,387608386,0.10827296988181472,0.14075486084635913,85,72,14099.119785084347,0,72,166.73830453922332,314,494,6853,8107.93492641804,540,372,37,93,85,24,2,6,10
41,20,automotive,npc_maker,GROWTH,3366354630,121266581632,500004272,291135237,208869035,0.10369805566145635,0.13480747235989327,75,68,12131.676648525068,0,68,0.0,277,444,8266,8312.313712135776,509,392,40,150,85,31,2,2,0
41,21,automotive,npc_maker,GROWTH,4059405466,164370477942,579598881,233673759,345925122,0.09759817003431186,0.12687762104460543,92,62,11506.57818872863,0,61,151.2438920534401,340,444,5200,6567.6106842906875,562,422,33,56,55,21,15,5,10
41,22,automotive,npc_maker,GROWTH,3941580097,157817153473,610033102,285962950,324070152,0.12047274113610369,0.1566145634769348,85,79,14864.555573433676,0,79,0.0,314,544,7359,8338.710909604804,540,352,51,99,95,27,2,2,0
41,23,automotive,npc_maker,GROWTH,2951018876,101492273939,503223402,301975228,201248174,0.10064811284788411,0.13084254670224935,72,66,12844.491141169665,0,66,0.0,266,444,9013,10048.508851576496,499,342,37,142,122,33,2,2,0
41,24,automotive,npc_retail,GROWTH,1050249020,2386447800,330658890,364937043,-34278153,0.0325636007827788,0.3898423970921343,0,0,0.0,398,48,47.083186488318084,24,44,3946,4210.928735980896,6880,462,0,130,0,12,2,2,2
41,25,automotive,npc_retail,STABLE,766471828,2276225864,239094520,281154154,-42059634,0.0325636007827788,0.2598949313947562,0,0,0.0,265,48,48.77779316745629,16,44,4160,5006.931682662156,4644,412,0,136,0,14,2,2,2
41,26,automotive,npc_retail,GROWTH,1355363410,3030845600,279522255,304208708,-24686453,0.0325636007827788,0.3898423970921343,0,0,0.0,398,49,48.81027896767583,24,44,3013,3492.7941757835024,6863,362,0,98,0,9,2,2,2
41,27,pc,npc_maker,GROWTH,1606749372,2745741604,66189844,78292262,-12102418,0.06396917148362236,0.08315992292870907,1027,83,922.2289199932517,0,83,0.0,216,44,2613,2835.8088926470327,3120,262,2,62,23,7,2,2,0
41,28,pc,npc_maker,GROWTH,1279893971,2453906364,55920752,80233802,-24313050,0.06396917148362236,0.08315992292870907,923,83,938.2629579554894,0,83,0.0,184,44,2853,3451.7504372321578,2831,312,2,77,14,10,2,2,0
41,29,pc,npc_maker,GROWTH,2101443108,12529683441,787462050,202070686,585391364,0.3699421965317919,0.48092485549132946,3725,622,5059.486997494351,0,1277,0.0,789,244,4533,4406.255824939053,10597,362,18,116,17,15,2,2,0
41,30,pc,npc_maker,GROWTH,1401494083,2813741624,60439189,79799950,-19360761,0.06473988439306358,0.08416184971098266,377,84,953.139491179857,0,83,0.0,75,44,2773,3306.7236574472354,1319,312,2,69,21,8,2,2,0
41,31,pc,npc_maker,GROWTH,1208333002,2382359641,59736677,88723022,-28986345,0.06396917148362236,0.08315992292870907,1536,84,923.6033219195793,0,83,0.0,318,44,3066,3559.8250087453525,4530,332,2,84,16,9,2,2,0
41,32,pc,npc_maker,GROWTH,1266710834,2620083904,57697948,92701474,-35003526,0.06396917148362236,0.08315992292870907,372,83,912.3505289494102,0,83,0.0,74,44,3386,3964.7421835448745,1305,282,2,82,28,11,2,2,0
41,33,pc,npc_maker,GROWTH,1389246344,2811490020,62875156,84950722,-22075566,0.06396917148362236,0.08315992292870907,1608,83,950.8237519636618,0,83,0.0,337,44,2986,3707.0005604027933,4730,262,2,71,25,10,2,2,0
41,34,pc,npc_maker,GROWTH,2108195198,66916617399,274728256,152615324,122112932,0.2720616570327553,0.3536801541425819,2222,353,3523.2762605588996,0,352,0.0,445,144,3546,3831.8794296680135,6430,362,10,99,10,10,2,2,0
41,35,pc,npc_retail,GROWTH,13147538813,260820803810,6832765860,5903305035,929460825,0.2402444453639064,0.3898423970921343,0,0,0.0,1958,1626,1694.5232548716049,24,244,8053,7944.488756115558,37704,282,0,246,0,32,2,2,20
41,36,pc,npc_retail,STABLE,683449958,2282987694,290121900,315287729,-25165829,0.1674352944355774,0.2598949313947562,0,0,0.0,1305,394,1243.2895091506514,16,224,3679,4107.416136434876,25136,432,0,105,0,13,2,2,16
41,37,pc,npc_retail,STABLE,344331188,1622466846,187769250,215299540,-27530290,0.1724617928676591,0.2598949313947562,0,0,0.0,1305,255,1277.0610743526593,16,224,3066,3366.791680834675,25136,552,0,82,0,12,2,2,17
42,16,automotive,npc_maker,GROWTH,4308052406,170894154359,689268876,376596707,312672169,0.1445966514459665,0.18797564687975646,107,95,15705.887407813589,0,92,0.0,396,644,11973,11516.241460331792,608,482,59,176,160,50,2,2,0
42,17,automotive,npc_maker,GROWTH,7615912776,298341472726,934729130,300338339,634390791,0.1491628614916286,0.19391171993911718,228,99,19174.637735671127,0,95,0.0,844,644,6853,8884.376890234164,986,402,60,95,67,27,3,5,0
42,18,automotive,npc_maker,GROWTH,6965433492,266783773888,894356663,322486027,571870636,0.1735159817351598,0.22557077625570776,240,114,19690.200390581544,0,109,120.27086812080955,888,794,7013,9049.051844284224,1023,512,66,97,45,32,8,7,8
42,19,automotive,npc_maker,GROWTH,4607098834,185258983840,640081620,277341418,362740202,0.1095890410958904,0.14246575342465753,85,72,13570.914623959776,0,68,160.7787755065287,314,494,6906,7775.642433289263,540,372,37,93,87,24,2,6,10
42,20,automotive,npc_maker,GROWTH,3406905934,125190979116,498548226,295175235,203372991,0.1035007610350076,0.13455098934550988,76,68,12094.237097962612,0,66,0.0,281,444,8453,9009.083691495773,512,392,40,150,90,33,2,2,0
42,21,automotive,npc_maker,GROWTH,4202360315,170485511982,607735656,235322989,372412667,0.0974124809741248,0.12663622526636226,91,62,11582.582567551888,0,62,156.88906987982844,337,444,5333,6587.401512763807,558,422,33,56,60,21,15,5,10
42,22,automotive,npc_maker,GROWTH,4068571245,164443699056,599303928,294362941,304940987,0.1202435312024353,0.1563165905631659,87,80,15315.802982870642,0,76,0.0,322,544,7413,8557.29400445341,546,352,51,99,97,27,2,2,0
42,23,automotive,npc_maker,GROWTH,3004716107,110601625002,523070094,310129070,212941024,0.1004566210045662,0.13059360730593608,73,66,12912.483273399865,0,67,0.0,270,444,9333,10062.166192014984,502,342,37,142,134,33,2,2,0
42,24,automotive,npc_retail,GROWTH,1015970867,2386287904,216831013,289338137,-72507124,0.03378498985801209,0.4064969247215036,0,0,0.0,400,50,45.872503678151226,25,44,3973,4092.258671234147,6849,462,0,131,0,12,2,2,2
42,25,automotive,npc_retail,STABLE,724412194,2197317100,232788896,279086686,-46297790,0.03378498985801209,0.2709979498143358,0,0,0.0,267,49,47.21453091225382,16,44,4186,4834.179926544234,4669,412,0,137,0,14,2,2,2
42,26,automotive,npc_retail,GROWTH,1330676957,2893539200,282487494,306866789,-24379295,0.03378498985801209,0.4064969247215036,0,0,0.0,400,48,49.25030714383241,25,44,3040,3515.2656199717767,6857,362,0,99,0,9,2,2,2
42,27,pc,npc_maker,GROWTH,1594646954,2693034940,68131048,79027646,-10896598,0.0547945205479452,0.07123287671232877,1620,84,940.4037195271898,0,83,0.0,335,44,2666,2881.992696544015,4763,262,2,64,23,7,2,2,0
42,28,pc,npc_maker,GROWTH,1255580921,2375428378,56810678,80353802,-23543124,0.0547945205479452,0.07123287671232877,960,84,963.028047084108,0,83,0.0,192,44,2906,3531.2079174259284,2934,312,2,79,14,10,2,2,0
42,29,pc,npc_maker,GROWTH,2581762317,14915503416,403922847,227252221,176670626,0.8430434065027232,0.5,4621,623,5448.170555357648,0,659,0.0,969,244,4826,4701.099758172423,13079,362,18,126,17,16,2,2,0
42,30,pc,npc_maker,GROWTH,1382133322,2687370312,62332620,81378411,-19045791,0.05545469549430599,0.07209110414259778,1644,84,950.0628602009264,0,84,0.0,335,44,2773,3285.1401717377144,4829,312,2,69,21,8,2,2,0
42,31,pc,npc_maker,GROWTH,1179346657,2324418323,61922784,90716867,-28794083,0.0547945205479452,0.07123287671232877,1649,84,947.0611381837606,0,84,0.0,342,44,3120,3638.0419213138894,4844,332,2,86,16,9,2,2,0
42,32,pc,npc_maker,GROWTH,1231707308,2525350720,58810148,95233780,-36423632,0.0547945205479452,0.07123287671232877,948,84,914.4087092120574,0,83,0.0,189,44,3440,3960.5575362031636,2900,282,2,84,28,11,2,2,0
42,33,pc,npc_maker,GROWTH,1367170778,2811663280,64396546,85516875,-21120329,0.0547945205479452,0.07123287671232877,1596,83,952.178868557464,0,83,0.0,334,44,2986,3699.9629066469406,4697,262,2,71,25,10,2,2,0
42,34,pc,npc_maker,GROWTH,2124898371,72042231666,282086283,155443014,126643269,0.23304175606535732,0.3029542828849645,2064,354,3528.1037583696125,0,354,0.0,414,144,3679,4123.282278376592,5992,362,10,103,10,11,2,2,0
42,35,pc,npc_retail,GROWTH,13419622698,284439962148,7011848880,5804001883,1207846997,0.23789399767245056,0.40649692472150367,0,0,0.0,2064,1680,1768.787505654565,25,244,8506,8159.731947506738,38890,282,0,261,0,34,2,2,20
42,36,pc,npc_retail,STABLE,658284129,2268686844,235244859,268051701,-32806842,0.16581426747400957,0.2709979498143358,0,0,0.0,1376,316,1358.639845089912,17,224,3733,4480.23375946455,26497,432,0,107,0,13,2,2,16
42,37,pc,npc_retail,STABLE,316800898,1588673736,0,72459943,-72459943,0.17079316909195705,0.2709979498143358,0,0,0.0,1376,0,1391.0307012059766,17,224,3093,3657.7486614697627,26497,552,0,83,0,12,2,2,17
43,16,automotive,npc_maker,GROWTH,4405321955,178207333161,741976740,383353623,358623117,0.14615384615384616,0.19000000000000003,105,95,18313.21675547884,0,97,0.0,388,644,12106,13751.533414255362,602,482,59,176,164,51,2,2,0
43,17,automotive,npc_maker,GROWTH,7869507929,315501262552,1030739287,301606030,729133257,0.15076923076923077,0.196,216,99,17560.308648598802,0,103,0.0,800,644,6906,8097.4302161893875,949,402,60,97,67,27,3,5,0
43,18,automotive,npc_maker,GROWTH,7189032454,290930331600,985259789,323064488,662195301,0.1753846153846154,0.228,229,114,21876.255520045685,0,119,133.57854325233296,848,794,7093,9977.956634375309,989,512,66,100,45,32,8,7,8
43,19,automotive,npc_maker,GROWTH,4739484095,192407813400,723434355,282424490,441009865,0.11076923076923077,0.14400000000000002,76,72,13001.644511654671,0,76,154.30794429977925,281,494,7013,7422.325768774554,512,372,37,93,91,24,2,6,10
43,20,automotive,npc_maker,GROWTH,3439933629,126743773464,538194848,294802927,243391921,0.10461538461538461,0.136,74,68,12913.24510954455,0,70,0.0,274,444,8586,9590.43892459874,505,392,40,150,95,33,2,2,0
43,21,automotive,npc_maker,GROWTH,4364654967,175572329058,615978610,237009141,378969469,0.09846153846153846,0.128,177,62,11600.673354740218,0,61,161.7544966087551,655,444,5413,6574.230948768061,827,422,33,56,63,21,15,5,10
43,22,automotive,npc_maker,GROWTH,4170083670,167459492994,655021738,298892167,356129571,0.12153846153846154,0.158,83,80,15196.322741402802,0,83,0.0,307,544,7840,8734.99551774776,533,352,51,99,112,28,2,2,0
43,23,automotive,npc_maker,GROWTH,3067421326,115150946162,537167400,315132143,222035257,0.10153846153846154,0.132,74,67,13237.920281360368,0,66,0.0,274,444,9626,10613.768732239523,505,342,37,142,144,34,2,2,0
43,24,automotive,npc_retail,STABLE,943463743,2311776368,228237598,261665458,-33427860,0.034269270298047196,0.27374723630826014,0,0,0.0,266,49,47.70279607712011,16,44,4186,4684.388177483382,4268,462,0,138,0,13,2,2,2
43,25,automotive,npc_retail,STABLE,678114404,2077232036,201077389,243211495,-42134106,0.034269270298047196,0.27374723630826014,0,0,0.0,266,47,48.799427870838585,16,44,4213,4983.819311471577,4639,412,0,138,0,14,2,2,2
43,26,automotive,npc_retail,GROWTH,1306297662,2789816400,196026086,219696767,-23670681,0.034269270298047196,0.41062085446239016,0,0,0.0,399,51,50.31972936668848,24,44,3120,3582.4309796957773,6788,362,0,102,0,9,2,2,2
43,27,pc,npc_maker,GROWTH,1583750356,2694585136,70882728,79572261,-8689533,0.05314550984472547,0.06908916279814312,1536,83,958.2749174495094,0,84,0.0,318,44,2693,2926.9398255257333,4530,262,2,65,23,7,2,2,0
43,28,pc,npc_maker,GROWTH,1232037797,2349672387,58634016,80233802,-21599786,0.05314550984472547,0.06908916279814312,910,83,909.2638947755961,0,84,0.0,182,44,2906,3323.1397195617365,2795,312,2,79,14,10,2,2,0
43,29,pc,npc_maker,GROWTH,2629344828,17748451380,364500488,221596831,142903657,0.81767248279174,0.5,4448,623,5312.829340336683,0,596,0.0,932,244,5040,4706.845485350717,12600,362,18,133,17,17,2,2,0
43,30,pc,npc_maker,GROWTH,1363087531,2709235648,63829248,84015332,-20186084,0.05378581719225228,0.06992156234992797,1560,83,964.8414684322865,0,84,0.0,318,44,2800,3325.2356920598513,4596,312,2,70,21,8,2,2,0
43,31,pc,npc_maker,GROWTH,1150552574,2262833988,63070896,93110712,-30039816,0.05378581719225228,0.06992156234992797,1570,83,953.7909282180649,0,84,0.0,326,44,3200,3651.692497298055,4625,332,2,89,16,9,2,2,0
43,32,pc,npc_maker,GROWTH,1195283676,2453346560,60744096,95799933,-35055837,0.05314550984472547,0.06908916279814312,896,84,925.8722699028801,0,84,0.0,179,44,3546,3997.003952041454,2756,282,2,88,28,11,2,2,0
43,33,pc,npc_maker,GROWTH,1346050449,2829335800,66445152,87412258,-20967106,0.05314550984472547,0.06908916279814312,1517,83,933.0746022249915,0,83,0.0,318,44,3013,3613.7340812145535,4478,262,2,72,25,10,2,2,0
43,34,pc,npc_maker,GROWTH,2145296722,74892751097,167564540,158092244,9472296,0.22602849367696495,0.29383704178005443,1234,354,3528.7666819309875,0,205,0.0,248,144,3786,4596.174506513182,3693,362,10,106,10,12,2,2,0
43,35,pc,npc_retail,GROWTH,13956488561,306710044914,7845305933,6207975370,1637330563,0.2450443952286239,0.4106208544623902,0,0,0.0,2026,1812,1584.5286101225731,25,244,8933,7256.052504819413,38199,282,0,276,0,35,2,2,20
43,36,pc,npc_retail,STABLE,625477287,2247521586,180138630,217883193,-37744563,0.17081572320839716,0.2737472363082602,0,0,0.0,1351,238,1317.9105420176197,16,224,3733,4337.937587308245,26012,432,0,107,0,13,2,2,16
43,37,pc,npc_retail,STABLE,244340955,1491866415,82500465,124121945,-41621480,0.17594590037864266,0.2737472363082602,0,0,0.0,1351,109,1307.2934000065627,16,224,3120,3428.6667738654633,26012,552,0,84,0,12,2,2,17
44,16,automotive,npc_maker,GROWTH,4543678975,184621991403,749204075,387427466,361776609,0.14520443255636226,0.18876576232327094,99,95,17088.99774679873,0,95,0.0,366,644,12560,13164.151029215927,583,482,59,176,179,53,2,2,0
44,17,automotive,npc_maker,GROWTH,8205165790,327131759310,1024327860,304449105,719878755,0.15131830340084065,0.19671379442109285,103,99,18960.808912004926,0,99,0.0,381,644,6959,8701.548265112502,596,402,60,99,67,27,3,5,0
44,18,automotive,npc_maker,GROWTH,7491776133,302812734676,985300988,324467564,660833424,0.17424531906763469,0.2265189147879251,117,114,20658.23521193651,0,114,126.22077000488103,433,794,7120,9360.933099757225,640,512,66,101,45,32,8,7,8
44,19,automotive,npc_maker,GROWTH,4943519756,201846131934,708407136,287852178,420554958,0.11004967520061139,0.14306457776079481,77,72,13307.924264914298,0,72,157.98299891362424,285,494,7280,7899.382439203347,515,372,37,93,100,25,2,6,10
44,20,automotive,npc_maker,GROWTH,3511328869,134317216452,535854334,302695227,233159107,0.10393580435613298,0.13511654566297288,73,68,13352.93694078569,0,68,0.0,270,444,8613,9887.4558581503,502,392,40,150,96,33,2,2,0
44,21,automotive,npc_maker,GROWTH,4525391688,186055381217,649406109,240442984,408963125,0.09476499808941537,0.12319449751623998,163,62,11888.448578891095,0,63,168.21101341742246,603,444,5493,6713.445008752391,783,422,33,59,63,21,15,5,10
44,22,automotive,npc_maker,GROWTH,4317709058,171710559720,642395843,303187548,339208295,0.12227741688956821,0.1589606419564387,85,80,14719.796987571688,0,80,0.0,314,544,8080,8723.591657278877,540,352,51,99,120,29,2,2,0
44,23,automotive,npc_maker,GROWTH,3136085517,118029101236,541314800,320350601,220964199,0.10087886893389378,0.13114252961406192,71,67,12630.768403393471,0,65,0.0,262,444,9786,10284.224246690992,496,342,37,142,149,35,2,2,0
44,24,automotive,npc_retail,STABLE,910035883,2320410752,43989534,85669162,-41679628,0.03378137651821854,0.2655785572091013,0,0,0.0,262,49,50.26806631821866,16,44,4213,4923.8374091203905,4219,462,0,139,0,13,2,2,2
44,25,automotive,npc_retail,STABLE,635980298,2065103744,263839632,300715528,-36875896,0.03378137651821854,0.2655785572091013,0,0,0.0,262,51,46.20223667594073,16,44,4213,4706.670378171643,4587,412,0,138,0,14,2,2,2
44,26,automotive,npc_retail,GROWTH,1282626981,2817753200,217183531,261378909,-44195378,0.03378137651821854,0.398367835813652,0,0,0.0,393,48,47.97887639757044,24,44,3146,3407.083352382643,6701,362,0,103,0,9,2,2,2
44,27,pc,npc_maker,GROWTH,1575060823,2646529060,71693574,82603029,-10909455,0.05353728489483748,0.06959847036328873,1530,83,964.9349191746525,0,83,0.0,316,44,2720,2937.457694578594,4514,262,2,66,23,7,2,2,0
44,28,pc,npc_maker,GROWTH,1210438011,2324262114,59229962,82756877,-23526915,0.05353728489483748,0.06959847036328873,910,83,925.7768153785602,0,83,0.0,182,44,2906,3372.4381177942337,2795,312,2,79,14,10,2,2,0
44,29,pc,npc_maker,GROWTH,2640781244,21147213213,310803024,222479905,88323119,0.8138942001274697,0.5,4355,624,5746.929438871053,0,496,0.0,911,244,5280,5348.952306601285,12342,362,18,140,17,19,2,2,0
44,30,pc,npc_maker,GROWTH,1342901447,2737126864,64779342,84827639,-20048297,0.05353728489483748,0.06959847036328873,1552,83,941.4489398291137,0,83,0.0,316,44,2906,3621.603710144566,4574,312,2,73,21,9,2,2,0
44,31,pc,npc_maker,GROWTH,1120512758,2279487780,63418308,94879942,-31461634,0.05353728489483748,0.06959847036328873,1560,84,951.4994256618695,0,83,0.0,324,44,3253,4108.789909790473,4597,332,2,90,16,10,2,2,0
44,32,pc,npc_maker,GROWTH,1160227839,2462889280,62234676,97489163,-35254487,0.05353728489483748,0.06959847036328873,961,84,943.7849171441899,0,84,0.0,192,44,3573,4418.466105299215,2936,282,2,88,28,12,2,2,0
44,33,pc,npc_maker,GROWTH,1325083343,2748943160,67793072,90387641,-22594569,0.05289993626513703,0.06876991714467814,1660,84,925.055465937862,0,83,0.0,348,44,3093,3570.8643136767027,4874,262,2,75,25,10,2,2,0
44,34,pc,npc_maker,GROWTH,2047504182,78053617842,202401990,147076858,55325132,0.2249840662842575,0.2924792861695347,2516,354,3686.2228684289403,0,243,0.0,536,144,3866,4779.214546382459,7247,362,10,109,10,12,2,2,0
44,35,pc,npc_retail,GROWTH,14895994696,333220990982,7750966478,6381857729,1369108749,0.23352259508555412,0.398367835813652,0,0,0.0,2065,1580,1589.757633870936,25,244,9146,7210.537850858105,39764,282,0,283,0,36,2,2,20
44,36,pc,npc_retail,STABLE,587732724,2184979202,165000930,208930571,-43929641,0.16280080135251732,0.2655785572091013,0,0,0.0,1377,218,1337.8049685353037,17,224,3733,4395.3388146057105,26509,432,0,107,0,13,2,2,16
44,37,pc,npc_retail,STABLE,202719475,1460458701,756885,59301580,-58544695,0.1676913062140618,0.2655785572091013,0,0,0.0,1377,1,1282.2442107069392,17,224,3120,3356.336573151086,26509,552,0,84,0,12,2,2,17
45,16,automotive,npc_maker,GROWTH,4678271636,197893659544,757442600,391833615,365608985,0.14509354715540282,0.18862161130202368,115,95,16663.556671888062,0,94,0.0,425,644,12800,12946.697566060091,633,482,59,176,187,54,2,2,0
45,17,automotive,npc_maker,GROWTH,8514786256,340995312618,1056385529,310307559,746077970,0.15120274914089346,0.1965635738831615,119,99,17533.552768497404,0,99,0.0,440,644,7066,8008.357574306222,646,402,60,99,71,27,3,5,0
45,18,automotive,npc_maker,GROWTH,7778020751,310963175328,985579104,327126023,658453081,0.17411225658648338,0.2263459335624284,136,114,20114.59882494173,0,113,122.31317149999836,503,794,7173,9055.50702001808,699,512,66,101,47,32,8,7,8
45,19,automotive,npc_maker,GROWTH,5116898727,213041966097,688999936,289686023,399313913,0.10996563573883161,0.1429553264604811,89,72,14510.535524442783,0,68,172.30315713215978,329,494,7520,8932.049520832388,552,372,37,93,108,26,2,6,10
45,20,automotive,npc_maker,GROWTH,3568921533,143509990890,548683633,308707531,239976102,0.10385643375334097,0.13501336387934326,85,69,13203.866357164994,0,68,0.0,314,444,9040,10131.729078001994,540,392,40,150,111,34,2,2,0
45,21,automotive,npc_maker,GROWTH,4708085229,198177144520,644794703,244861442,399933261,0.09469263077510501,0.12310042000763652,78,62,12273.183707877024,0,62,176.16004973097662,288,444,5653,6906.235902718858,518,422,33,65,63,21,15,5,10
45,22,automotive,npc_maker,GROWTH,4441031901,175379908975,664733746,305095239,359638507,0.12218403970981291,0.15883925162275678,98,80,14055.996532889363,0,80,0.0,362,544,8266,8635.196945331914,580,352,51,99,126,30,2,2,0
45,23,automotive,npc_maker,GROWTH,3200245441,124771501694,580131093,321052139,259078954,0.10080183276059565,0.13104238258877435,80,67,12250.559629525314,0,69,0.0,296,444,10000,10279.122998257375,524,342,37,142,156,36,2,2,0
45,24,automotive,npc_retail,STABLE,868356255,2229749720,44054631,86801469,-42746838,0.032881889763779454,0.2786034919068785,0,0,0.0,283,50,48.336391786721094,17,44,4240,4722.707213940808,4752,462,0,140,0,13,2,2,2
45,25,automotive,npc_retail,STABLE,599104402,1994430240,247290898,284833754,-37542856,0.032881889763779454,0.2786034919068785,0,0,0.0,283,46,46.863943465326855,17,44,4213,4762.068352491965,4985,412,0,138,0,14,2,2,2
45,26,automotive,npc_retail,GROWTH,1238431603,2847770400,229803730,250870266,-21066536,0.032881889763779454,0.4179052378603177,0,0,0.0,424,49,47.92830173360287,26,44,3200,3394.8507058558607,7309,362,0,105,0,9,2,2,2
45,27,pc,npc_maker,GROWTH,1564151368,2599678692,73367435,83658413,-10290978,0.054351342607570366,0.07065674538984147,1629,84,946.8683942533454,0,83,0.0,337,44,2800,2872.8827388744608,4788,262,2,69,23,7,2,2,0
45,28,pc,npc_maker,GROWTH,1186911096,2249932744,60675407,85559952,-24884545,0.054351342607570366,0.07065674538984147,929,84,927.8759756237706,0,83,0.0,185,44,3013,3369.0802439118333,2848,312,2,83,14,10,2,2,0
45,29,pc,npc_maker,GROWTH,2597065301,25224407304,197747428,219876824,-22129396,0.826269815593659,0.5,3945,625,5600.122265558175,0,316,0.0,826,244,5493,5442.55427291906,11206,362,18,147,17,20,2,2,0
45,30,pc,npc_maker,GROWTH,1322853150,2672908200,66119211,84947639,-18828428,0.054351342607570366,0.07065674538984147,1621,84,973.1153241820865,0,83,0.0,330,44,2933,3731.1623351220082,4765,312,2,74,21,9,2,2,0
45,31,pc,npc_maker,GROWTH,1089051124,2286773814,65693208,95458403,-29765195,0.054351342607570366,0.07065674538984147,1630,84,951.3089448833191,0,84,0.0,339,44,3333,4094.377452411004,4791,332,2,93,16,10,2,2,0
45,32,pc,npc_maker,GROWTH,1124973352,2385159488,63463008,97489163,-34026155,0.054351342607570366,0.07065674538984147,915,84,929.4458576009187,0,84,0.0,183,44,3600,4337.085764674273,2809,282,2,89,28,12,2,2,0
45,33,pc,npc_maker,GROWTH,1302488774,2766962200,70359576,91003025,-20643449,0.0537043028146231,0.06981559365901004,1569,84,970.1242110167946,0,84,0.0,329,44,3200,3732.5307700176936,4622,262,2,79,25,10,2,2,0
45,34,pc,npc_maker,GROWTH,2000454105,78489893225,208385500,154126087,54259413,0.228405046910385,0.2969265609835005,2274,355,3560.144970296653,0,250,0.0,485,144,3920,4594.652628205934,6577,362,10,111,10,12,2,2,0
45,35,pc,npc_retail,GROWTH,15520303711,346269860614,7910025312,6521652133,1388373179,0.25262404672545,0.4179052378603177,0,0,0.0,2005,1637,1721.7044772439647,25,244,9440,7853.294711074164,38600,282,0,293,0,37,2,2,20
