週,企業ID,企業名,業界,経営方針,フェーズ,売上高,売上原価,原価率,売上総利益,粗利率,人件費計,人件費率,地代家賃計,家賃率,広告宣伝費,広告費率,営業利益,営業利益率,支払利息,特別利益,当期純利益,純利益率,人件費(生産),人件費(開発),人件費(営業),人件費(人事),人件費(広報),人件費(経理),人件費(店舗),家賃(工場),家賃(オフィス),家賃(店舗),材料費(CF),商品仕入(CF),設備投資(CF)
33,36,カーショップランド,pc,standard,GROWTH,71351612,65713971,92.1%,5637641,7.9%,62892251,88.1%,500000,0.7%,0,0.0%,-57754610,-80.9%,0,0,-57754610,-80.9%,0,0,47199962,6879993,1230768,1230768,6350760,0,500000,0,0,60768208,0
33,37,オートランド,pc,standard,GROWTH,164528686,148075817,90.0%,16452869,10.0%,52652255,32.0%,500000,0.3%,0,0.0%,-36699386,-22.3%,0,0,-36699386,-22.3%,0,0,37341502,6203072,1230768,1230768,6646145,0,500000,0,0,141016428,0
34,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
34,16,Global Mobility,automotive,standard,GROWTH,561901589,106800000,19.0%,455101589,81.0%,172996743,30.8%,560000,0.1%,50000000,8.9%,231544846,41.2%,0,0,231544846,41.2%,26793817,53218409,71926076,18596905,1230768,1230768,0,60000,500000,0,114000000,0,0
34,17,Cyber Works,automotive,standard,GROWTH,840595154,123600000,14.7%,716995154,85.3%,102769135,12.2%,560000,0.1%,50000000,5.9%,563666019,67.1%,0,0,563666019,67.1%,28123050,21636906,34719964,14289219,1649229,2350767,0,60000,500000,0,117600000,0,0
34,18,Omega Automotive,automotive,standard,GROWTH,853503651,140400000,16.4%,713103651,83.6%,115458352,13.5%,560000,0.1%,14000000,1.6%,583085299,68.3%,0,0,583085299,68.3%,32209198,22486133,34227661,16221523,3692305,3089227,3532305,60000,500000,0,135600000,0,0
34,19,Galaxy Co.,automotive,standard,GROWTH,529376042,85200000,16.1%,444176042,83.9%,113833748,21.5%,560000,0.1%,50000000,9.4%,279782294,52.9%,0,0,279782294,52.9%,20135368,26670747,47433805,10830759,1230768,2929229,4603072,60000,500000,0,85200000,0,0
34,20,Aurora Works,automotive,standard,GROWTH,414848925,80400000,19.4%,334448925,80.6%,121686041,29.3%,560000,0.1%,50000000,12.1%,162202884,39.1%,0,0,162202884,39.1%,19532287,32147661,55409183,12135374,1230768,1230768,0,60000,500000,0,81600000,0,0
34,21,Eclipse Technologies,automotive,standard,GROWTH,381042288,57600000,15.1%,323442288,84.9%,96369154,25.3%,560000,0.1%,47000000,12.3%,179513134,47.1%,0,0,179513134,47.1%,17452293,26030750,28738441,11458454,6363070,1230768,5095378,60000,500000,0,73200000,0,0
34,22,Galaxy Engineering,automotive,standard,GROWTH,451424116,87600000,19.4%,363824116,80.6%,119187584,26.4%,560000,0.1%,48000000,10.6%,196076532,43.4%,0,0,196076532,43.4%,22461514,33193816,48566112,12504606,1230768,1230768,0,60000,500000,0,94800000,0,0
34,23,Techno Holdings,automotive,standard,GROWTH,413935368,79200000,19.1%,334735368,80.9%,144861410,35.0%,560000,0.1%,40000000,9.7%,149313958,36.1%,0,0,149313958,36.1%,18830751,46978425,61956866,14633832,1230768,1230768,0,60000,500000,0,79200000,0,0
34,24,ドライブ屋,automotive,standard,GROWTH,113620784,105024616,92.4%,8596168,7.6%,72246096,63.6%,660000,0.6%,0,0.0%,-64309928,-56.6%,0,0,-64309928,-56.6%,0,0,61563028,6990764,1230768,1230768,1230768,0,500000,160000,0,79097619,0
34,25,ファミリー商会,automotive,standard,GROWTH,149603079,138408375,92.5%,11194704,7.5%,83163005,55.6%,660000,0.4%,0,0.0%,-72628301,-48.5%,0,0,-72628301,-48.5%,0,0,71729169,7741532,1230768,1230768,1230768,0,500000,160000,0,113060808,0
34,26,オートサロンセンター,automotive,standard,GROWTH,173414894,160361393,92.5%,13053501,7.5%,55889186,32.2%,660000,0.4%,0,0.0%,-43495685,-25.1%,0,0,-43495685,-25.1%,0,0,46744578,5452304,1230768,1230768,1230768,0,500000,160000,0,133294170,0
34,27,Rapid Motors,pc,standard,GROWTH,54957122,9960000,18.1%,44997122,81.9%,54781497,99.7%,560000,1.0%,5000000,9.1%,-15344375,-27.9%,0,0,-15344375,-27.9%,1230768,12935373,33083054,5070766,1230768,1230768,0,60000,500000,0,9960000,0,0
34,28,Dimension Mobility,pc,standard,GROWTH,49045447,9960000,20.3%,39085447,79.7%,58523036,119.3%,560000,1.1%,4000000,8.2%,-23997589,-48.9%,0,0,-23997589,-48.9%,1230768,7519992,41292282,6018458,1230768,1230768,0,60000,500000,0,9960000,0,0
34,29,Solar Group,pc,standard,GROWTH,477456120,97200000,20.4%,380256120,79.6%,73550712,15.4%,560000,0.1%,30000000,6.3%,276145408,57.8%,0,0,276145408,57.8%,9624607,9390760,45489200,6584609,1230768,1230768,0,60000,500000,0,74160000,0,0
34,30,Grand Inc.,pc,standard,GROWTH,51961818,9960000,19.2%,42001818,80.8%,56812264,109.3%,560000,1.1%,5000000,9.6%,-20370446,-39.2%,0,0,-20370446,-39.2%,1230768,13439991,34695357,4984612,1230768,1230768,0,60000,500000,0,9960000,0,0
34,31,Cyber Cars,pc,standard,GROWTH,50778828,9840000,19.4%,40938828,80.6%,61427644,121.0%,560000,1.1%,5000000,9.8%,-26048816,-51.3%,0,0,-26048816,-51.3%,1230768,10079994,42670733,4984613,1230768,1230768,0,60000,500000,0,9960000,0,0
34,32,Vertex Co.,pc,standard,GROWTH,49625783,9960000,20.1%,39665783,79.9%,65735329,132.5%,560000,1.1%,4000000,8.1%,-30629546,-61.7%,0,0,-30629546,-61.7%,1230768,15913833,39753812,6375380,1230768,1230768,0,60000,500000,0,9960000,0,0
34,33,Infinity Engineering,pc,standard,GROWTH,52487706,9960000,19.0%,42527706,81.0%,60541495,115.3%,560000,1.1%,5000000,9.5%,-23573789,-44.9%,0,0,-23573789,-44.9%,1230768,15015374,36110744,5723073,1230768,1230768,0,60000,500000,0,9957376,0,0
34,34,Prime Cars,pc,standard,GROWTH,235058250,42000000,17.9%,193058250,82.1%,67372258,28.7%,560000,0.2%,23000000,9.8%,102125992,43.4%,0,0,102125992,43.4%,5390766,5612303,47655350,6252303,1230768,1230768,0,60000,500000,0,42120000,0,0
34,35,ハッピーパーク,pc,standard,GROWTH,5827128434,5361250024,92.0%,465878410,8.0%,128393715,2.2%,660000,0.0%,0,0.0%,336824695,5.8%,0,0,336824695,5.8%,0,0,102707589,14215369,1230768,1230768,9009221,0,500000,160000,0,4819462785,0
34,36,カーショップランド,pc,standard,GROWTH,339116301,311802741,91.9%,27313560,8.1%,64393788,19.0%,500000,0.1%,0,0.0%,-37580228,-11.1%,0,0,-37580228,-11.1%,0,0,48701499,6879993,1230768,1230768,6350760,0,500000,0,0,288894609,0
34,37,オートランド,pc,standard,GROWTH,40095226,36863379,91.9%,3231847,8.1%,55396868,138.2%,500000,1.2%,16000000,39.9%,-68665021,-171.3%,0,0,-68665021,-171.3%,0,0,40086115,6203072,1230768,1230768,6646145,0,500000,0,0,34188216,0
35,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
35,16,Global Mobility,automotive,standard,GROWTH,599560105,114000000,19.0%,485560105,81.0%,181181351,30.2%,560000,0.1%,50000000,8.3%,253818754,42.3%,0,0,253818754,42.3%,26793817,60307633,71926076,19692289,1230768,1230768,0,60000,500000,0,114000000,0,0
35,17,Cyber Works,automotive,standard,GROWTH,894103096,136800000,15.3%,757303096,84.7%,107446054,12.0%,560000,0.1%,50000000,5.6%,599297042,67.0%,0,0,599297042,67.0%,28123050,21636906,39396883,14289219,1649229,2350767,0,60000,500000,0,117600000,0,0
35,18,Omega Automotive,automotive,standard,GROWTH,1213978611,200400000,16.5%,1013578611,83.5%,119039887,9.8%,560000,0.0%,50000000,4.1%,843978724,69.5%,0,0,843978724,69.5%,32209198,22486133,37809196,16221523,3692305,3089227,3532305,60000,500000,0,135600000,0,0
35,19,Galaxy Co.,automotive,standard,GROWTH,550964120,84000000,15.2%,466964120,84.8%,117882975,21.4%,560000,0.1%,50000000,9.1%,298521145,54.2%,0,0,298521145,54.2%,20135368,30239974,47433805,11310759,1230768,2929229,4603072,60000,500000,0,86400000,0,0
35,20,Aurora Works,automotive,standard,GROWTH,436619730,82800000,19.0%,353819730,81.0%,126362959,28.9%,560000,0.1%,41000000,9.4%,185896771,42.6%,0,0,185896771,42.6%,19532287,32147661,59704563,12516912,1230768,1230768,0,60000,500000,0,80400000,0,0
35,21,Eclipse Technologies,automotive,standard,GROWTH,474619964,78000000,16.4%,396619964,83.6%,98584537,20.8%,560000,0.1%,38000000,8.0%,259475427,54.7%,0,0,259475427,54.7%,17452293,26030750,30953824,11458454,6363070,1230768,5095378,60000,500000,0,74400000,0,0
35,22,Galaxy Engineering,automotive,standard,GROWTH,537617652,100800000,18.7%,436817652,81.3%,122744504,22.8%,560000,0.1%,45000000,8.4%,268513148,49.9%,0,0,268513148,49.9%,22461514,36750736,48566112,12504606,1230768,1230768,0,60000,500000,0,96000000,0,0
35,23,Techno Holdings,automotive,standard,GROWTH,428073426,79200000,18.5%,348873426,81.5%,146756793,34.3%,560000,0.1%,41000000,9.6%,160556633,37.5%,0,0,160556633,37.5%,18830751,46978425,63249173,15236908,1230768,1230768,0,60000,500000,0,79200000,0,0
35,24,ドライブ屋,automotive,standard,STABLE,220032152,202223762,91.9%,17808390,8.1%,72246096,32.8%,660000,0.3%,0,0.0%,-55097706,-25.0%,0,0,-55097706,-25.0%,0,0,61563028,6990764,1230768,1230768,1230768,0,500000,160000,0,183777406,0
35,25,ファミリー商会,automotive,standard,GROWTH,164054440,151115097,92.1%,12939343,7.9%,85686081,52.2%,660000,0.4%,0,0.0%,-73406738,-44.7%,0,0,-73406738,-44.7%,0,0,73575322,8418455,1230768,1230768,1230768,0,500000,160000,0,129286461,0
35,26,オートサロンセンター,automotive,standard,GROWTH,183686276,169705359,92.4%,13980917,7.6%,57956877,31.6%,660000,0.4%,17000000,9.3%,-61635960,-33.6%,0,0,-61635960,-33.6%,0,0,48812269,5452304,1230768,1230768,1230768,0,500000,160000,0,146444549,0
35,27,Rapid Motors,pc,standard,GROWTH,55788044,9840000,17.6%,45948044,82.4%,54781497,98.2%,560000,1.0%,5000000,9.0%,-14393453,-25.8%,0,0,-14393453,-25.8%,1230768,12935373,33083054,5070766,1230768,1230768,0,60000,500000,0,9960000,0,0
35,28,Dimension Mobility,pc,standard,GROWTH,49978118,9960000,19.9%,40018118,80.1%,59126112,118.3%,560000,1.1%,4000000,8.0%,-23667994,-47.4%,0,0,-23667994,-47.4%,1230768,7519992,41895358,6018458,1230768,1230768,0,60000,500000,0,9960000,0,0
35,29,Solar Group,pc,standard,GROWTH,363290064,74160000,20.4%,289130064,79.6%,75741479,20.8%,560000,0.2%,47000000,12.9%,165828585,45.6%,0,0,165828585,45.6%,9624607,9390760,47359967,6904609,1230768,1230768,0,60000,500000,0,74160000,0,0
35,30,Grand Inc.,pc,standard,GROWTH,53303430,9960000,18.7%,43343430,81.3%,57981494,108.8%,560000,1.1%,5000000,9.4%,-20198064,-37.9%,0,0,-20198064,-37.9%,1230768,13439991,35163049,5686150,1230768,1230768,0,60000,500000,0,9960000,0,0
35,31,Cyber Cars,pc,standard,GROWTH,52950127,10080000,19.0%,42870127,81.0%,64529180,121.9%,560000,1.1%,5000000,9.4%,-27219053,-51.4%,0,0,-27219053,-51.4%,1230768,10079994,45181500,5575382,1230768,1230768,0,60000,500000,0,9960000,0,0
35,32,Vertex Co.,pc,standard,GROWTH,50352674,9840000,19.5%,40512674,80.5%,67913789,134.9%,560000,1.1%,4000000,7.9%,-31961115,-63.5%,0,0,-31961115,-63.5%,1230768,15913833,41932272,6375380,1230768,1230768,0,60000,500000,0,9960000,0,0
35,33,Infinity Engineering,pc,standard,GROWTH,53073516,9840000,18.5%,43233516,81.5%,61329187,115.6%,560000,1.1%,5000000,9.4%,-23655671,-44.6%,0,0,-23655671,-44.6%,1230768,15015374,36898436,5723073,1230768,1230768,0,60000,500000,0,9960000,0,0
35,34,Prime Cars,pc,standard,GROWTH,239787054,42120000,17.6%,197667054,82.4%,68492257,28.6%,560000,0.2%,23000000,9.6%,105614797,44.0%,0,0,105614797,44.0%,5390766,5612303,48775349,6252303,1230768,1230768,0,60000,500000,0,42120000,0,0
35,35,ハッピーパーク,pc,standard,GROWTH,6690328725,6147737493,91.9%,542591232,8.1%,129944483,1.9%,660000,0.0%,0,0.0%,411986749,6.2%,0,0,411986749,6.2%,0,0,104258357,14215369,1230768,1230768,9009221,0,500000,160000,0,5326876149,0
35,36,カーショップランド,pc,standard,GROWTH,307131347,282625428,92.0%,24505919,8.0%,65870710,21.4%,500000,0.2%,33000000,10.7%,-74864791,-24.4%,0,0,-74864791,-24.4%,0,0,50178421,6879993,1230768,1230768,6350760,0,500000,0,0,256506054,0
35,37,オートランド,pc,standard,STABLE,13417705,12354237,92.1%,1063468,7.9%,56024560,417.5%,500000,3.7%,0,0.0%,-55461092,-413.3%,0,0,-55461092,-413.3%,0,0,40713807,6203072,1230768,1230768,6646145,0,500000,0,0,11169112,0
36,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
36,16,Global Mobility,automotive,standard,GROWTH,613371110,114000000,18.6%,499371110,81.4%,188602882,30.7%,560000,0.1%,50000000,8.2%,260208228,42.4%,0,0,260208228,42.4%,26793817,67470703,71926076,19950750,1230768,1230768,0,60000,500000,0,112800000,0,0
36,17,Cyber Works,automotive,standard,GROWTH,826104622,117600000,14.2%,708504622,85.8%,113070664,13.7%,560000,0.1%,50000000,6.1%,544873958,66.0%,0,0,544873958,66.0%,28123050,21636906,45021493,14289219,1649229,2350767,0,60000,500000,0,117600000,0,0
36,18,Omega Automotive,automotive,standard,GROWTH,1067987193,176400000,16.5%,891587193,83.5%,122079884,11.4%,560000,0.1%,50000000,4.7%,718947309,67.3%,0,0,718947309,67.3%,32209198,22486133,40849193,16221523,3692305,3089227,3532305,60000,500000,0,135600000,0,0
36,19,Galaxy Co.,automotive,standard,GROWTH,519526784,76800000,14.8%,442726784,85.2%,121846048,23.5%,560000,0.1%,50000000,9.6%,270320736,52.0%,0,0,270320736,52.0%,20135368,33710740,47433805,11803066,1230768,2929229,4603072,60000,500000,0,85200000,0,0
36,20,Aurora Works,automotive,standard,GROWTH,433062741,80400000,18.6%,352662741,81.4%,133599876,30.9%,560000,0.1%,43000000,9.9%,175502865,40.5%,0,0,175502865,40.5%,19532287,32147661,66670711,12787681,1230768,1230768,0,60000,500000,0,81600000,0,0
36,21,Eclipse Technologies,automotive,standard,GROWTH,543984090,78000000,14.3%,465984090,85.7%,101366073,18.6%,560000,0.1%,47000000,8.6%,317058017,58.3%,0,0,317058017,58.3%,17452293,28812286,30953824,11458454,6363070,1230768,5095378,60000,500000,0,74400000,0,0
36,22,Galaxy Engineering,automotive,standard,GROWTH,543251853,97200000,17.9%,446051853,82.1%,126719886,23.3%,560000,0.1%,50000000,9.2%,268771967,49.5%,0,0,268771967,49.5%,22461514,40726118,48566112,12504606,1230768,1230768,0,60000,500000,0,94800000,0,0
36,23,Techno Holdings,automotive,standard,GROWTH,439692990,79200000,18.0%,360492990,82.0%,148122946,33.7%,560000,0.1%,42000000,9.6%,169810044,38.6%,0,0,169810044,38.6%,18830751,47753809,63249173,15827677,1230768,1230768,0,60000,500000,0,79200000,0,0
36,24,ドライブ屋,automotive,standard,GROWTH,37898202,34945663,92.2%,2952539,7.8%,74264555,196.0%,660000,1.7%,0,0.0%,-71972016,-189.9%,0,0,-71972016,-189.9%,0,0,63581487,6990764,1230768,1230768,1230768,0,500000,160000,0,0,0
36,25,ファミリー商会,automotive,standard,STABLE,156412110,144330770,92.3%,12081340,7.7%,85686081,54.8%,660000,0.4%,0,0.0%,-74264741,-47.5%,0,0,-74264741,-47.5%,0,0,73575322,8418455,1230768,1230768,1230768,0,500000,160000,0,120391169,0
36,26,オートサロンセンター,automotive,standard,GROWTH,159546806,147255261,92.3%,12291545,7.7%,60295337,37.8%,660000,0.4%,0,0.0%,-48663792,-30.5%,0,0,-48663792,-30.5%,0,0,50572268,6030765,1230768,1230768,1230768,0,500000,160000,0,124123278,0
36,27,Rapid Motors,pc,standard,GROWTH,57978214,10080000,17.4%,47898214,82.6%,56221496,97.0%,560000,1.0%,5000000,8.6%,-13883282,-23.9%,0,0,-13883282,-23.9%,1230768,12935373,34523053,5070766,1230768,1230768,0,60000,500000,0,9960000,0,0
36,28,Dimension Mobility,pc,standard,GROWTH,51045166,9960000,19.5%,41085166,80.5%,59483035,116.5%,560000,1.1%,4000000,7.8%,-22957869,-45.0%,0,0,-22957869,-45.0%,1230768,7519992,42252281,6018458,1230768,1230768,0,60000,500000,0,9960000,0,0
36,29,Solar Group,pc,standard,GROWTH,370747470,74160000,20.0%,296587470,80.0%,77316862,20.9%,560000,0.2%,36000000,9.7%,182710608,49.3%,0,0,182710608,49.3%,9624607,9390760,48935350,6904609,1230768,1230768,0,60000,500000,0,74280000,0,0
36,30,Grand Inc.,pc,standard,GROWTH,53882446,9840000,18.3%,44042446,81.7%,59384570,110.2%,560000,1.0%,5000000,9.3%,-20902124,-38.8%,0,0,-20902124,-38.8%,1230768,13439991,36566125,5686150,1230768,1230768,0,60000,500000,0,9960000,0,0
36,31,Cyber Cars,pc,standard,GROWTH,53914476,9960000,18.5%,43954476,81.5%,65759949,122.0%,560000,1.0%,5000000,9.3%,-27365473,-50.8%,0,0,-27365473,-50.8%,1230768,10079994,46412269,5575382,1230768,1230768,0,60000,500000,0,9960000,0,0
36,32,Vertex Co.,pc,standard,GROWTH,52430871,10080000,19.2%,42350871,80.8%,69378403,132.3%,560000,1.1%,5000000,9.5%,-32587532,-62.2%,0,0,-32587532,-62.2%,1230768,15913833,43396886,6375380,1230768,1230768,0,60000,500000,0,9960000,0,0
36,33,Infinity Engineering,pc,standard,GROWTH,55417602,10077376,18.2%,45340226,81.8%,62584571,112.9%,560000,1.0%,5000000,9.0%,-22804345,-41.2%,0,0,-22804345,-41.2%,1230768,15015374,38153820,5723073,1230768,1230768,0,60000,500000,0,9960000,0,0
36,34,Prime Cars,pc,standard,GROWTH,243950265,42120000,17.3%,201830265,82.7%,68492257,28.1%,560000,0.2%,23000000,9.4%,109778008,45.0%,0,0,109778008,45.0%,5390766,5612303,48775349,6252303,1230768,1230768,0,60000,500000,0,42120000,0,0
36,35,ハッピーパーク,pc,standard,GROWTH,6573743030,6068548933,92.3%,505194097,7.7%,132012175,2.0%,660000,0.0%,0,0.0%,372521922,5.7%,0,0,372521922,5.7%,0,0,106326049,14215369,1230768,1230768,9009221,0,500000,160000,0,5327102026,0
36,36,カーショップランド,pc,standard,GROWTH,204459010,187548345,91.7%,16910665,8.3%,68935324,33.7%,500000,0.2%,0,0.0%,-52524659,-25.7%,0,0,-52524659,-25.7%,0,0,52603035,7519993,1230768,1230768,6350760,0,500000,0,0,169775945,0
36,37,オートランド,pc,standard,STABLE,221446554,204175857,92.2%,17270697,7.8%,56024560,25.3%,500000,0.2%,0,0.0%,-39253863,-17.7%,0,0,-39253863,-17.7%,0,0,40713807,6203072,1230768,1230768,6646145,0,500000,0,0,184955475,0
37,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
37,16,Global Mobility,automotive,standard,GROWTH,607780980,110400000,18.2%,497380980,81.8%,195384414,32.1%,560000,0.1%,50000000,8.2%,251436566,41.4%,0,0,251436566,41.4%,26793817,73599928,71926076,20603057,1230768,1230768,0,60000,500000,0,114000000,0,0
37,17,Cyber Works,automotive,standard,GROWTH,849173234,117600000,13.8%,731573234,86.2%,117562967,13.8%,560000,0.1%,50000000,5.9%,563450267,66.4%,0,0,563450267,66.4%,28123050,26129209,45021493,14289219,1649229,2350767,0,60000,500000,0,117600000,0,0
37,18,Omega Automotive,automotive,standard,GROWTH,822330719,135600000,16.5%,686730719,83.5%,125636803,15.3%,560000,0.1%,50000000,6.1%,510533916,62.1%,0,0,510533916,62.1%,32209198,22486133,44406112,16221523,3692305,3089227,3532305,60000,500000,0,135600000,0,0
37,19,Galaxy Co.,automotive,standard,GROWTH,644417347,94800000,14.7%,549617347,85.3%,125353738,19.5%,560000,0.1%,50000000,7.8%,373703609,58.0%,0,0,373703609,58.0%,20135368,36750738,47433805,12270758,1230768,2929229,4603072,60000,500000,0,86400000,0,0
37,20,Aurora Works,automotive,standard,GROWTH,450152724,81600000,18.1%,368552724,81.9%,141772175,31.5%,560000,0.1%,43000000,9.6%,183220549,40.7%,0,0,183220549,40.7%,19532287,32147661,73883011,13747680,1230768,1230768,0,60000,500000,0,81600000,0,0
37,21,Eclipse Technologies,automotive,standard,GROWTH,473487080,66000000,13.9%,407487080,86.1%,102412226,21.6%,560000,0.1%,50000000,10.6%,254514854,53.8%,0,0,254514854,53.8%,17452293,28812286,30953824,11458454,7409223,1230768,5095378,60000,500000,0,74400000,0,0
37,22,Galaxy Engineering,automotive,standard,GROWTH,541592084,94800000,17.5%,446792084,82.5%,129169115,23.8%,560000,0.1%,50000000,9.2%,267062969,49.3%,0,0,267062969,49.3%,22461514,42572271,48566112,13107682,1230768,1230768,0,60000,500000,0,94800000,0,0
37,23,Techno Holdings,automotive,standard,GROWTH,436804288,76800000,17.6%,360004288,82.4%,148886022,34.1%,560000,0.1%,43000000,9.8%,167558266,38.4%,0,0,167558266,38.4%,18830751,47753809,64012249,15827677,1230768,1230768,0,60000,500000,0,79200000,0,0
37,24,ドライブ屋,automotive,standard,STABLE,337870857,314536264,93.1%,23334593,6.9%,74769170,22.1%,660000,0.2%,0,0.0%,-52094577,-15.4%,0,0,-52094577,-15.4%,0,0,64086102,6990764,1230768,1230768,1230768,0,500000,160000,0,289864806,0
37,25,ファミリー商会,automotive,standard,STABLE,37636920,34391736,91.4%,3245184,8.6%,85686081,227.7%,660000,1.8%,0,0.0%,-83100897,-220.8%,0,0,-83100897,-220.8%,0,0,73575322,8418455,1230768,1230768,1230768,0,500000,160000,0,0,0
37,26,オートサロンセンター,automotive,standard,GROWTH,231597614,215732681,93.1%,15864933,6.9%,60689183,26.2%,660000,0.3%,0,0.0%,-45484250,-19.6%,0,0,-45484250,-19.6%,0,0,50966114,6030765,1230768,1230768,1230768,0,500000,160000,0,186585257,0
37,27,Rapid Motors,pc,standard,GROWTH,58694304,9960000,17.0%,48734304,83.0%,56701496,96.6%,560000,1.0%,5000000,8.5%,-13527192,-23.0%,0,0,-13527192,-23.0%,1230768,12935373,35003053,5070766,1230768,1230768,0,60000,500000,0,9960000,0,0
37,28,Dimension Mobility,pc,standard,GROWTH,51870684,9960000,19.2%,41910684,80.8%,59483035,114.7%,560000,1.1%,5000000,9.6%,-23132351,-44.6%,0,0,-23132351,-44.6%,1230768,7519992,42252281,6018458,1230768,1230768,0,60000,500000,0,9960000,0,0
